0_cluster,1_cluster,2_cluster,3_cluster,4_cluster,5_cluster,6_cluster
51460.47054764191,317598.5989417618,3.0783650849656362E7,2.5587783976622887E7,2.8273361085968077E7,1525560.5377099381,2.519718892650429E8
0.0,212.39929693711164,301521.73911433056,2.358680457225387E8,4406138.911715556,9.074041763808651E7,7194998.493845442
3313.093153277707,3998.032155936275,53605.59422339797,1.5069435497634128E7,1.2485999753085028E8,7.881418681974328E7,1.1970603048438463E8
0.0,25463.133652891716,3234573.9532762743,2.8540509151644807E7,5.97894704300952E7,1.8663364030741912E8,6.024205643638252E7
5257.356496424798,6.6784226280419536E7,5.830313407368558E7,1.6423761359180499E7,1.0038922233597547E8,8.256526103272419E7,1.3995277730364902E7
591.9687102867244,48403.41442480001,2.66998724060789E7,1.521801049141276E8,9453907.485193983,1.388840420486704E8,1.1198660305439552E7
9.55307411565534,1.4559263820631878E7,2.2125406480131015E7,3.886926091841324E7,4.650653560192698E7,8.671373113426937E7,1.2971746640566023E8
0.0,12883.997116312077,3532339.105818484,1.0647001087503482E7,6.3162161542653084E7,1.3025333148311336E7,2.4811221711891595E8
1829494.3104814927,3.0666469215216525E7,8.298203208059144E7,2.5340221333298836E7,6.085999636308892E7,1.930098128422921E7,1.1751168742549837E8
3116.560653758985,223460.29044002216,3698669.527597017,2.7473061457151774E7,1.485307405692673E8,67413.49282008372,1.5850964964141226E8
541549.6569483742,5.592959722778647E7,1.7021946374083328E8,3.009329752417634E7,1.4722569537842685E7,4957355.704480408,6.204281671693869E7
404412.6717431707,5665964.910384277,6.115152375448617E7,1.6647870182121202E8,2.1019658994159013E7,775326.7642714361,8.301094515386799E7
1260376.0963600737,9465797.246392427,7.700700378552473E7,5.008525912745675E7,7.332925463665083E7,4.011859154250373E7,5.606236064942876E8
0.0,40768.911877750914,5241187.598594788,5.736775082514626E8,7873420.623210123,2.11677999703684E8,1.3379075659756824E7
329321.83049866324,444584.98138052924,2097091.7169501446,5.475687734562767E7,3.1076690542752564E8,1.1744424510895343E8,3.2604909432869196E8
0.0,2348457.4220960503,1.438273306434434E7,7.116659057667316E7,1.0892234377629845E8,4.132504242709331E8,2.0171002042575294E8
706815.6147582033,2.0528138630126646E8,1.5182004621272507E8,4.625229136290248E7,1.9214412224596956E8,1.7627397396502417E8,3.930295853627792E7
216839.65634364547,5673269.072036421,1.4268446588471892E8,3.09884015339106E8,1.8862106063524358E7,2.997234811049565E8,3.473607748728805E7
4535.6340904937115,2.351953083591639E7,9.835842355056585E7,1.1332248566143155E8,1.3969394259484822E8,1.822286729834018E8,2.5471522772187108E8
0.0,1185025.1813417985,3.120783955071537E7,5.402883312041808E7,1.8741992796725437E8,5.8541156319403335E7,4.794606651438223E8
1.8598583627554268E7,8.655893781892331E7,2.1303967976432735E8,8.39102789647631E7,1.272990262784495E8,6.986245868285029E7,2.125719560636515E8
290439.5044501798,7975020.678464516,7.525397004707134E7,2.4204542901951164E8,2.4797443760916135E8,2302968.072726093,2.3603517342394155E8
6978138.667954817,1.575178793538189E8,3.683561587105928E8,4.633496658956258E7,3.496118476899287E7,6287677.271670972,1.9144272427580175E8
1.9359167086248204E7,7.099747440305308E7,1.5309336112401536E8,3.425674522086104E8,4.63765164388561E7,1372954.3504940008,1.7811152511489826E8
2447946.9517769096,3.050785507873188E7,1.5092995915941682E8,1.3453911996293736E8,2.861804914602712E8,1.5964363424912965E8,9.644318257483072E8
0.0,942102.1260586893,3.0363309046347193E7,1.1945863760929914E9,1.7459502642693933E7,4.2666478718804276E8,5.8664742188768625E7
1496026.0921711058,2921158.787681645,1.9534774376773532E7,2.0820068486991638E8,6.478058261802518E8,1.6835794091164345E8,6.80361128297095E8
0.0,1.3304421960888105E7,3.8899537920259744E7,1.136858910703154E8,1.8060909453021878E8,7.685168096473042E8,6.134431367212615E8
1.2225248416945893E7,4.4740730421675E8,4.240239592361702E8,1.3256542206920284E8,2.780319402827446E8,3.173492484945047E8,1.1685841102490687E8
2.3383739932220116E7,1.1166411411742054E8,3.980823262322648E8,5.2416282901868474E8,3.3850953342705674E7,5.480290516025059E8,8.928479287862751E7
689136.0436410424,3.745709280379197E7,3.6947185318241894E8,2.874113185692907E8,3.276195529087327E8,2.2955869838838616E8,4.763780614935518E8
0.0,7077574.330982012,1.3342364604218364E8,1.734433094712456E8,4.037543749337781E8,1.7991368825764054E8,8.309743446514366E8
3.432290493912341E7,2.0150722609171516E8,4.811701343165779E8,2.1820144125800526E8,2.8152994628935033E8,1.5035205953547046E8,3.6149856244087875E8
2002826.089183875,2.9912803248407684E7,2.2116398781051165E8,7.530042501611426E8,3.194801862289921E8,1.2153038965274757E7,3.9093918836667776E8
6.015683176854328E7,3.5557982999995166E8,6.301253961813738E8,1.5795689875936618E8,7.509591900322668E7,7163585.8047829885,4.4258039755308044E8
1.011991916762969E8,2.1310719850319734E8,3.516065982284145E8,5.750653194067013E8,1.2424293118698287E8,5884773.586823022,3.575520157284656E8
