siteId,site,field,distanceWeight,class0,class1,class2,class3,class4,class5,class6,class7,class8,class9,class10,class11
Lovelock03,Lovelock,03,sig3,71.0507195152259,0.4288611101113552,1130.8598209103427,547.3789795877115,662.6924839172207,5875.087589877191,25424.108887321574,691.3062407955072,1740.8828612338064,40.54213600738645,1738.999996237811,31.473040800634458
Lovelock03,Lovelock,03,sig4,183.89873811757664,52.43022995316712,1598.1144578093845,863.5800650956479,1089.9185431557353,17467.560419642585,60939.39869495641,2609.960783588071,3103.550146158785,369.9058602005162,2525.9288188445953,227.2641567314032
Lovelock03,Lovelock,03,sig5,436.8971033499633,462.2001292431398,1853.954148785871,2533.8876723115864,1145.7044147849056,41527.22033978816,130177.3262004161,5983.349888703781,4926.0726861784315,1387.4625865704272,2878.656333737207,527.3345500079196
Lovelock01,Lovelock,01,no,11436.282352941178,30478.152941176468,352,12773.090196078436,3321.56862745098,125594.05882352931,82617.04313725488,43574.87450980392,13335.411764705887,11211.435294117648,16918.627450980384,1449.5803921568624
Lovelock01,Lovelock,01,const,5287389.054403018,5518831.00095853,100448.7144017873,2929292.3189134514,1487083.352467965,42650342.690399766,29107195.518652786,12026429.833349446,5121515.187654028,4640723.085241604,8310719.013833646,311901.2043868514
Lovelock01,Lovelock,01,sig1,5.440063548041525,1.4851194092103057,3.454214075544171,87.66864760247988,0.28793937712320516,284.09679002707855,808.4981394349857,237.96214494192515,134.62444478928498,114.08004304303434,14.019618962543595,2.2432944226829724e-8
Lovelock01,Lovelock,01,sig2,164.11369902331597,26.87565357272515,7.567856751787034,432.03214020441953,38.23453252547907,1921.0412083477231,3244.372380595237,864.8584077858845,878.1197926396379,449.17781888729206,628.0436981548734,0.004489932390763645
Lovelock01,Lovelock,01,sig3,1392.267809492795,1026.9932504720541,22.791990984612593,600.3558086378897,653.684891058537,10140.275892059348,11350.157105443615,3373.120753407133,2250.8882981674847,2682.333500307531,4449.328741820959,6.686843397992567
Lovelock01,Lovelock,01,sig4,4593.055610809421,2273.8822772530375,68.42161163355678,1060.359213108375,1480.926477793142,31740.93561088036,24060.28737212657,8259.19603377197,4178.465294246357,4836.9469443123835,8392.246876237527,72.46314966883374
Lovelock01,Lovelock,01,sig5,9610.674002320982,8397.129455081467,155.48663620378142,4683.7043125234095,2448.164078456371,73556.92431609287,46759.76733107108,19160.970150577206,8145.8586213895715,6876.838765601115,13463.030997886855,551.0437401817634
Lovelock02,Lovelock,02,no,78.38823529411766,36757.54509803923,150,293.9882352941176,2776.258823529411,30930.39607843136,115709.1058823529,73463.5529411764,9464.682352941176,8848.666666666662,72088.09019607841,2571.8352941176468
Lovelock02,Lovelock,02,const,12032.828839885984,5261884.229576205,118103.2808815551,15817.630961590792,807907.8194330158,10445890.96021944,44611076.373422705,20684679.143272243,2777779.7943198304,1493637.6125983542,30558061.642664734,727971.9416502564
Lovelock02,Lovelock,02,sig1,1.2756029249911227,9.200288259306758e-11,11.118961703718973,8.763359422991337e-9,3.586165485756021,280.0405658792518,1151.7160160022252,210.04132440151184,5.375500522980989,1.7174475764866535,27.135033999271442,4.555597348202475e-7
Lovelock02,Lovelock,02,sig2,2.888984755788727,4.8709053757155636e-4,67.26980460172022,0.0011637245491428535,54.32692202644639,1261.4363413523265,5203.421765293965,541.4659825268619,90.94405282691302,18.016838236589006,1416.2251562233405,0.07581826804182171
Lovelock02,Lovelock,02,sig3,3.3209874131386985,5.812424465268236,127.74998946999266,1.017741546414148,260.84155762128063,3989.7532138181996,19952.24785861347,1685.0314134296843,578.8352050488445,54.83905236888504,11206.6153796337,90.22772899701948
Lovelock02,Lovelock,02,sig4,4.900456947946684,411.69741601034804,138.437994780735,3.5503783470956036,408.64522326484985,9441.53329916517,39371.25678012282,10157.929446315344,1269.5364870499318,304.0836087406416,29010.677692345347,512.7664739731407
Lovelock02,Lovelock,02,sig5,15.836992449929973,7704.623942041135,141.19731303704134,16.503964373505287,1343.5825195754553,16412.834986009333,71190.71278387215,37359.67670156761,4924.816437931901,2374.662658441251,51117.84157791065,1245.2143022945654
Fallon01,Fallon,01,no,2130.858823529412,10103.478431372549,18902.631372549014,757.0980392156865,6430.78431372549,73683.35294117637,86337.50980392157,34840.921568627426,37573.91764705881,8762.69411764706,67314.1725490195,2895.898039215687
Fallon01,Fallon,01,const,475710.1076496635,2606466.7325687218,4567673.09589142,300090.0281648151,1725672.7894748594,22741823.18677242,41095670.310787484,8407299.09508833,13681708.089296762,2193525.8126255255,17386182.940837905,1228784.6759637564
Fallon01,Fallon,01,sig1,10.118287047850641,25.525941498533008,3.1744416392957393,0.4330817174843447,0.0014704016882869304,187.70932644572443,1268.5269445127474,96.70298622677986,59.44396721410207,19.62770755920918,0.0396811862710425,4.432773482325671
Fallon01,Fallon,01,sig2,50.365236342479555,357.79928162009776,45.12182057340327,37.06740742459648,3.172343233498094,1347.5424177559478,4836.9807352137195,791.3443164576274,817.6463485178881,138.80053310167892,24.91048486645983,123.87326674495539
Fallon01,Fallon,01,sig3,180.28986276454089,1242.4516741257964,549.5162786780502,106.7631609919357,114.98520985893866,5577.8509419837,21646.907262411958,2069.5969900496507,4269.155959427025,380.23748178398495,890.9554360789048,570.7868671581615
Fallon01,Fallon,01,sig4,272.26964353197724,2127.525568962742,2092.4640374125725,205.18620451389046,885.2527375153296,15332.01519818686,43722.03043440072,5197.3255067355385,10743.950422136391,1125.4804097976855,7368.9857110561825,1107.1566758725667
Fallon01,Fallon,01,sig5,689.1518031696368,3565.3604034291457,7836.50124840025,533.4725423215469,3088.1890675267664,38057.585356543445,64518.88334588778,13209.710389821212,23274.164996713564,3732.00404457575,31516.36234370504,2002.9825002420052
Fallon02,Fallon,02,no,2511.070588235295,3060.278431372549,31566.36470588234,3001.760784313725,2823.2078431372547,86027.21568627446,118453.05882352943,15753.450980392152,61810.37254901961,3780.996078431374,17589.227450980386,3322.0509803921573
Fallon02,Fallon,02,const,688858.669020426,621168.757808401,15284236.324510012,797544.0379772637,935700.7004211778,24200577.716109034,42974816.45255109,4441541.240674671,19293222.691208564,1060455.2287207271,5235051.179529055,866302.6308713736
Fallon02,Fallon,02,sig1,0.7053290710773725,9.320072290149628e-7,465.7572671580508,0.34135290644218813,9.579689844079471,61.3285938426471,800.0109658115028,17.12307571341697,298.2805566364164,1.9605157919696518e-5,1.528377054571244,21.526334092672588
Fallon02,Fallon,02,sig2,6.803703838290689,0.05404603203634938,2315.5588021867147,16.292625255523227,49.606881628173994,480.253226248293,3837.0209502989305,46.73015270905705,1724.4469490092733,0.5700193916883467,3.944887773635822,92.59297292935601
Fallon02,Fallon,02,sig3,182.78662931497982,26.521802929848374,8481.857580643937,359.45901615796464,194.01095848161742,4801.841953419468,14818.873174931115,650.2879193308836,7541.813311927263,207.14145528831983,119.30742045388234,212.32444593091765
Fallon02,Fallon,02,sig4,432.7223752022062,288.86370166359785,15213.6562976478,836.8253627748813,788.8593132036506,16467.18770182292,33604.08560510275,2820.4971837580524,16017.62507980081,801.4598382771186,2482.4151702835843,416.5804857975332
Fallon02,Fallon,02,sig5,1151.374474474846,1096.7972147529001,24129.81744130546,1171.8747170689435,1603.7854647457796,40614.283478721976,71476.7248438545,7851.5798794195425,29959.985409126184,1792.460065893511,9689.870129211653,1467.4299054483495
